PC_1,PC_2,cluster
-4.190137079526474,1.3150230914823946,3
0.16279861031067336,-1.9186054561598969,1
0.14237734048245446,-1.76597600309925,1
-3.403525676628596,0.26860669292804273,3
0.5842629592584915,-1.434341959219826,1
0.5875539357179208,-1.3693457262578577,1
-3.9898466492507167,1.0240189937681254,3
-0.8524527624369297,-2.0246558540547634,1
-0.8418862318084724,-2.1049107052296105,1
-4.046446897201173,0.40453814275510974,3
-0.24086141989609883,-1.2637944911626344,1
-0.26440811250406643,-1.3106385455583933,1
-4.362265071950401,1.3922463257307538,3
-0.32216439624924637,-2.039230875418588,1
-0.3330349795364227,-1.9851617127616383,1
-4.106216965223248,0.684734530280041,3
-0.3189435739307544,-1.1865470084007204,1
-0.28158354419066256,-1.181168028961901,1
-4.331211158319473,1.2706266298891622,3
-0.04628255585993652,-1.6069651103177531,1
-0.03992487426565507,-1.7652669494558362,1
-3.727842263942512,0.5464183871414935,3
0.06120996635480798,-1.164282142988981,1
0.05715486453583862,-1.107959653783717,1
-4.174607085910897,1.3686933195446105,3
7.660858892708227,1.3643631026719096,2
7.654939625641573,1.4039825570808955,2
0.08635057148758946,2.0729082124979437,0
6.886373793273526,1.6108986292822676,2
6.881985773536699,1.5158398883615243,2
-0.3288678632512663,2.724447556499243,0
7.330580261190385,1.2260432405475437,2
7.329471933080648,1.2226282920771077,2
0.20413229235147556,2.0809442293112954,0
6.805422466972377,1.6159225596453888,2
6.821587202411078,1.4220235997341883,2
-0.33661585651434706,2.690424817196971,0
7.288488870122557,1.1859645989203615,2
7.279144460391872,1.1787782716520352,2
0.33897082779261895,1.9654231240110183,0
6.952205534243935,1.4929701737975372,2
6.9166968431396265,1.836121263909335,2
-0.3160064884419815,2.7752548400202874,0
1.0625808698488366,-1.1578918456116547,1
0.9568086357657916,-1.011965516488458,1
-3.1629241350412953,0.7761573116181533,3
1.2876286050996348,-0.5571445493017688,1
1.2778029063345748,-0.5254787862716668,1
-3.547556120541506,1.5032460558732814,3
1.245155236730579,-0.9450610806078489,1
1.2494410773228477,-0.9725713477872104,1
-3.0936571765095255,0.8683376980211855,3
1.0965263075425284,-0.4047088600864329,1
1.1185575440737536,-0.3959515605826155,1
-3.5870078536671146,1.6838900783357469,3
1.761114285878002,-1.0396034199554693,1
1.758149698313889,-1.0061110424827855,1
-2.9345016874108203,0.8457422130211999,3
1.5821926249980407,-0.44606319784752235,1
1.612161289073823,-0.6591009669997888,1
-3.4751988755682426,1.6531900832930475,3
-0.5375704596411098,-1.5356009300500684,1
-0.6064757450035758,-1.4789412920682024,1
-3.9859775296578026,0.5519588739299189,3
0.16840753017596635,-1.0665130749070668,1
0.17362653023895327,-1.0496855225647959,1
-4.434400377787321,1.7912417944190513,3
0.010353122014959122,-1.4883556055808926,1
0.027447216689665967,-1.6217166340975206,1
-3.8287991839430533,0.614214992635402,3
0.1235166079206436,-1.0244583598124397,1
0.13104266605706028,-1.0246853214031388,1
-4.312663376600507,1.3762188156727395,3
0.53606639597762,-1.3917851125550547,1
0.5455877295442225,-1.5522015625286065,1
-3.5164977639553734,0.4592774422890331,3
0.6085950695903706,-0.732559209706007,1
0.5741348660969571,-0.8958537741202397,1
-4.271616114087621,1.712151560828184,3
-0.6971221792858675,-1.8804822661206988,1
-0.6955190937009734,-1.988634651332635,1
-3.9891004616652643,0.348055155101596,3
-0.2337809260435381,-1.2022933633430646,1
-0.21104905930266582,-1.2722960877820044,1
-4.407214825979967,1.463608322197373,3
-0.4501274429708219,-1.9147683158097057,1
-0.46651841155050755,-1.75760551072996,1
-3.9100655787735836,0.43860393859684405,3
-0.08650914708267286,-1.2791405848947508,1
-0.07712357690944241,-1.2277494532011395,1
-4.329003624842574,1.3460703238028184,3
0.1105051062217202,-1.6980835864814126,1
0.1127727144402806,-1.7550268647923863,1
-3.480365669167831,0.5924450605440303,3
0.47489145852184655,-1.1817750465965582,1
0.4788907083223001,-1.2311780329527755,1
-4.233611378815872,1.3992974569170045,3
-1.0392431731367755,-1.9016464603919205,1
-1.0246010444479288,-1.9248920013573467,1
-4.325961961691619,0.761133572230532,3
-0.43046795422251927,-1.1087513287376483,1
-0.4226076623380842,-1.1666885666105515,1
-4.574088362320503,1.6044598477640575,3
-0.44066722331534763,-1.9280831439027346,1
-0.43089104215932195,-1.9575171063337988,1
-4.3192406406158135,0.9651233610416192,3
-0.5544733494194094,-1.0599387036887988,1
-0.5489877494452906,-1.087406849808028,1
-4.599441051279199,1.7419007197220484,3
-0.14665363106181056,-1.6854544458387837,1
-0.14925053508997663,-1.7536265509728997,1
-4.228673871243078,1.3344465326260786,3
-0.032199889575065754,-1.0911485624725004,1
-0.023702984107800248,-1.183846847088087,1
-4.511520255533893,2.0604841406309675,3
7.593834830300057,1.4143150216706406,2
7.601436020932299,1.2747049212772468,2
0.006086837255620499,2.2906423209399303,0
7.059292307132857,1.7306044210728269,2
7.058449519864216,1.7343579928440174,2
-0.38834544014101424,2.7993364050126104,0
7.488473849003235,1.276691051888627,2
7.4987522457938764,1.2745920462604838,2
0.11941175201500835,2.2002944976043386,0
6.980486051882945,1.914324860308523,2
7.029606620955447,1.8222253504836599,2
-0.47658000348730906,3.0654057840834517,0
7.431423606086263,1.2240608291283954,2
7.469099417582327,1.3070709851158462,2
0.20859771368685215,2.1986449974015336,0
7.0226448759624285,1.771826572835586,2
7.016688143245714,1.8669222369511318,2
-0.3575513715008801,2.895821406390165,0
0.9606374826926761,-0.9871319759621692,1
0.959493619150131,-0.9868960881815336,1
-3.3078287775554918,0.872450966835735,3
1.1781502198074651,-0.3959572617149054,1
1.1694019946348044,-0.33635960000958265,1
-3.825841507262109,2.0016586242397345,3
1.2563417871974607,-0.9053916838108486,1
1.2496781540635529,-0.8751184505343248,1
-3.3070779897475204,1.0342682449071603,3
0.9706561179510638,-0.3012473441419042,1
0.9300314630618468,-0.17264818008011484,1
-3.728832032617545,1.8452484972273828,3
1.6771501155909045,-0.9203850066575,1
1.6661757126752363,-0.8945942053598128,1
-3.1654504646096595,1.389059456113019,3
1.5259386882200843,-0.3539897224656322,1
1.5360785400008126,-0.35012774221158927,1
-3.63052439425301,1.8979804203398394,3
-0.5355950381728841,-1.5512636053328477,1
-0.5260808135134712,-1.5626798223935272,1
-4.202699943840589,0.7064385552509707,3
-0.006514130264179024,-0.7854424369898482,1
0.012474754379211743,-1.0104688032624454,1
-4.498748367277875,1.53058574519662,3
-0.019974171904470983,-1.5534160179924317,1
-0.030336994447392802,-1.5141258392474133,1
-4.065385243566091,0.7330391670147935,3
0.09193975673185147,-1.0335968053544948,1
0.06790955292885947,-0.8584072086973479,1
-4.501755111869509,1.614226613084818,3
0.35487707577275074,-1.4073964483809538,1
0.3675659053671795,-1.578930109373095,1
-3.8031636353516567,0.8270258315415895,3
0.526928708082018,-0.9140907397194823,1
0.5170534870725568,-0.9219391093678112,1
-4.363869358466915,1.6673914671861554,3
-0.9517474439900167,-1.792280122994131,1
-0.9366526775829719,-1.8932026987426327,1
-4.1373414951944145,0.5360850779144171,3
-0.3949727166156413,-1.1863608415005729,1
-0.3966128588765472,-1.1656047266921707,1
-4.554771972996736,1.5908399944894476,3
-0.5579292166433489,-1.713422314558566,1
-0.5558043581156901,-1.7582805089499214,1
-4.090290847316992,0.7026353848319242,3
-0.27538068523626674,-1.1453575143675065,1
-0.33323328356687637,-0.7669604247773388,1
-4.556474525341343,1.6782268646116076,3
0.022275552573542492,-1.6563507374154343,1
0.012247366803263451,-1.6290668184605523,1
-3.7212532743158055,0.5711586603907269,3
0.32885651401551114,-1.1738237764971415,1
0.3202117080272176,-1.1568432892618103,1
-4.439892452482168,1.711415868186972,3
-1.1348403333878638,-1.7907575353855492,1
-1.134385337040872,-1.839647721329035,1
-4.58608604264329,1.129454503816682,3
-0.4696363601621552,-1.1035772968564426,1
-0.4653769330272539,-1.11485433085193,1
-4.771235153602534,1.8843327996393173,3
-0.6092712197716211,-1.8739323541598252,1
-0.6150249365275191,-1.8054051969803058,1
-4.4787276548678285,1.175258027804208,3
-0.5490388110932329,-0.9864704989087311,1
-0.542050768370636,-1.0179386485336197,1
-4.785478170177458,1.9573668136065672,3
-0.2117098478900605,-1.5083058943690917,1
-0.22005058252295273,-1.5389148987049834,1
-4.302342564605264,1.4424661761808013,3
-0.013160332042340673,-1.0331945340868247,1
-0.0070563846094870465,-1.0781227906833284,1
-4.633524237814764,2.00985623724019,3
7.535136511630809,1.2147970293206256,2
7.5343508524997995,1.1292169853740621,2
-0.010102199638181007,2.2629167775559877,0
7.042113962200602,1.8130211485443344,2
7.04987322576184,1.7293206124771547,2
-0.47101238786294275,3.028734903438161,0
7.478236634946118,1.2587249592662137,2
7.493347058670981,1.1833308447868576,2
0.04688385687250403,2.2568335837004057,0
7.050813860909592,1.7113293853397102,2
7.045539634958811,1.7222933887938856,2
-0.44354400498058927,2.941918349638541,0
7.486305191023848,1.2914431658772036,2
7.47122828050041,1.3128063749279502,2
0.12271933164623608,2.254418371702634,0
7.0306557880906615,1.8312350310804715,2
7.055531711200696,1.7598913274415118,2
-0.40695709823351983,2.925161610504533,0
1.0332848446629819,-1.0087887455552558,1
1.0261361804049016,-1.0778513977600648,1
-3.505686089024722,1.1321183417022227,3
1.1695484027612022,-0.17636471758625882,1
1.198222518158352,-0.3587160736110043,1
-3.8805089870255345,1.936007351885012,3
1.226439365167497,-1.031008471116155,1
1.2343611104853238,-0.9699158383741739,1
-3.541148397209523,1.44075184098672,3
1.004846298038768,-0.1701050114539357,1
1.0211799657781586,-0.2919157669123842,1
-3.871088300786129,2.030260701759772,3
1.6512120569372166,-0.9466968908352595,1
1.650965784829799,-0.9499349670252083,1
-3.2927904505844623,1.2808945191586587,3
1.5446284880616734,-0.28558863922831257,1
1.5469640627751957,-0.36278467968011624,1
-3.7953229303647396,2.1540544102282464,3
-0.5561931852590994,-1.440039821210162,1
-0.5476659392727501,-1.5853248490905818,1
-4.531848437676698,1.3051706217190477,3
0.0056619321835625225,-0.9345890870381132,1
0.02240695822068149,-1.0390084142854021,1
-4.741972727456793,1.9726574095448541,3
-0.11781654865306943,-1.3904742926185978,1
-0.0992781860606992,-1.4208661149541089,1
-4.376932264880349,1.2246004881037273,3
0.06739616426764264,-0.9175176632534986,1
0.06193238268493564,-1.025755779482813,1
-4.844683961932976,2.105094834004718,3
0.3100059039036864,-1.3609760013736736,1
0.3044507648919399,-1.3819896394223887,1
-4.021785759002513,1.1076311338675966,3
0.43639552755846167,-0.6829969830577995,1
0.47156279184250127,-0.8025231373960543,1
-4.631956292521276,1.9687760897360602,3
-1.0072366545847682,-1.8775109486169161,1
-1.033204120734599,-1.7012832614376956,1
-4.410678507555927,0.8282443657486783,3
-0.4560817327168687,-1.0956112562021998,1
-0.467797240217036,-1.0557793315017567,1
-4.798172310029364,1.9695728253206781,3
-0.6090688225357155,-1.6462021564878146,1
-0.6999498801077625,-1.5613135401750304,1
-4.358491832044872,1.009224460671432,3
-0.26730890529395596,-1.22458163619378,1
-0.28967781739251325,-0.982728584812426,1
-4.738514475629194,1.8324632417020756,3
-0.06413753661900791,-1.6401511010877916,1
-0.05461379596745352,-1.7228372572544681,1
-3.9802220770465646,0.9787487031466624,3
0.1707363889498154,-1.0361797963953832,1
0.1660354613504972,-0.9468821614226802,1
-4.804092330695828,2.2238325770204272,3
