PC_1,PC_2,cluster
-1.177477198445488,-1.3219927056789393,1
-0.16898549348199265,-1.5048565584673583,1
-1.0816234487561458,-1.255455211603971,1
-1.4078394075513587,-1.0262414011779173,1
-0.9753465913130557,-1.2058204684663858,1
-0.12111794102081784,4.558230250574591,0
-0.3079010685156172,4.604617380477993,0
7.455360844026073,-1.0433468527747287,2
-1.8217301907111714,-1.1451449905277533,1
-1.1945015377027013,-1.3855072397875674,1
-1.661657964535584,-1.5988384790168515,1
-1.758289344751612,-1.1007075942472415,1
-1.1008452594651468,-1.3272823695733682,1
-1.1097747914045943,-1.321617612423078,1
-0.12344726362566617,4.555384007799923,0
-0.31838302023743476,4.5918092879919845,0
7.477052660783723,-1.016841216935627,2
-1.8233316000020048,-1.147101782435338,1
-1.2176491810883816,-1.413791777360837,1
-1.6864070172120977,-1.6290798084977058,1
-1.7875514599750193,-1.1364635191040164,1
-1.1191886749783273,-1.3496965314238838,1
-1.1323401041390626,-1.3491905893026805,1
0.29534768162371516,3.7965295983358054,0
0.13207343142412,3.8386138264151337,0
7.38389711667484,-0.5899576939457443,2
0.23583903981716148,-1.4177427001875738,1
-0.7691026820690072,-1.441660514602393,1
-0.32627735947595116,-1.5722844046069118,1
-0.5397341027801966,-1.3551991972284796,1
-1.6322482054243195,-0.9888155257626788,1
-1.2094170005739653,-1.1259196460321328,1
0.5726528161410424,4.127781244752806,0
-0.3988656801980971,4.867803036660683,0
7.754602140705078,-1.4075451625332667,2
-1.5518998078864399,-0.9805657527599538,1
-1.2651934954943842,-1.243887309983137,1
-1.7516766314231669,-1.224792597909074,1
-1.9817071357986211,-0.8346884256064679,1
-1.7889592045990856,-1.105126671750955,1
-1.1721240570440457,-1.1350037457731346,1
0.5726528161410424,4.127781244752806,0
-0.4142974424552173,4.848946678278503,0
7.832634447967497,-1.3121960295818669,2
-1.5706799713880295,-1.00351358513072,1
-1.2036120291287065,-1.1686397666278345,1
-1.7349346252008195,-1.204335227966143,1
-1.9700605227743795,-0.8204572117331247,1
-1.7832814807497679,-1.0981889549877,1
-1.1721240570440457,-1.1350037457731346,1
0.11370750842263394,3.360029412385535,0
0.11951116754546008,3.3568529446566533,0
8.003921983686473,-0.9651415058061169,2
-0.6575739453020132,-1.4969900027806466,1
-0.8387514174381043,-1.5853583404830465,1
-0.3032776107772447,-1.5597661370681462,1
-0.5298798079922981,-1.4079471388159817,1
-1.5128268014666384,-0.9539909058319802,1
-1.1448939618505638,-1.1688448418057853,1
-0.2080876736857503,4.591520617345605,0
-0.10612335799160508,4.583085624574924,0
7.057074060388986,-1.1137661517750945,2
-1.6866166784105996,-1.0722779715427508,1
-1.3544069188898433,-1.3334309534994462,1
-1.2920799019547753,-1.3801706934693017,1
-1.6419281425431946,-1.03792570730197,1
-0.8815335754649961,-1.4773710118658707,1
-0.9800808921590627,-1.2581244743237625,1
-0.21493005883749228,4.583159779195016,0
-0.11645972705061956,4.570455422262332,0
7.062023870924289,-1.1077178858789236,2
-1.676862640002797,-1.0603593299238259,1
-1.3347532594114355,-1.3094157800881794,1
-1.289750579349927,-1.3773244506946332,1
-1.6420737252059976,-1.038103597475387,1
-0.8684311358127242,-1.4613608962583595,1
-0.9754222469493661,-1.252431988774425,1
-0.003979725931430748,3.791649201456825,0
-0.19329723019672854,3.7227630805340337,0
8.208896416570068,-1.7266623163366646,2
-0.8265118202716014,-1.526446166723631,1
-1.2397046138110128,-1.352967645755758,1
-0.4250478138262075,-1.6377918324952172,1
-1.0849258922534755,-1.258145087288644,1
-1.4074664292767831,-1.027261240735735,1
-1.0649954345972723,-1.251884958206763,1
-0.12723686729853928,4.552071158639713,0
-0.35908369827775977,4.544436516178376,0
7.455296072363848,-1.0427294148950421,2
-1.8154073740325196,-1.1372990748333391,1
-1.19732213749702,-1.3876282949741243,1
-1.6623406660702782,-1.5983890416505224,1
-1.7572929879408343,-1.1010404784633474,1
-1.1007093374406918,-1.3260811957821133,1
-1.1104616452973626,-1.3227822940219915,1
-0.12170472611202451,4.558830985229551,0
-0.31599123008806557,4.597092007509746,0
7.455587237689454,-1.0423736345482086,2
-1.8216674285330496,-1.1449483522902613,1
-1.204892435962777,-1.3968785839917974,1
-1.6582643515117936,-1.5934081167948524,1
-1.7599134758712887,-1.1042425015848498,1
-1.102893077382737,-1.3287495483833651,1
-1.1079867400297112,-1.319758161073906,1
0.43255764120150675,4.09577808408379,0
0.22798281714660243,4.0856390178866135,0
7.403721653612456,-0.5657854568824994,2
0.27411069482950184,-1.3707424931300347,1
-0.7242375545295481,-1.38339100019773,1
-0.31319853150180865,-1.5530199161539928,1
-0.5056964528269599,-1.3136955774289762,1
-1.5636981819480196,-0.9047297699680289,1
-1.192911121122531,-1.1042544350955434,1
0.6631575980085374,4.11051486842055,0
-0.31452647879411083,4.842916502682011,0
7.849388678362175,-1.2942123872620486,2
-1.555071665307338,-0.9812007874606912,1
-1.5660646746317772,-0.970879104549128,1
-1.756041039503219,-1.2286623748941212,1
-1.9999951561639138,-0.8518400367895126,1
-1.7828645051658305,-1.0971233975101677,1
-1.1850345067059784,-1.1467508814300673,1
0.6675250778926279,4.115851573623054,0
-0.3142353134685048,4.843272283028845,0
7.821873555092404,-1.327833630037822,2
-1.576909064727791,-1.0078843134732098,1
-1.5608236987708686,-0.9644750583061235,1
-1.7510912289679164,-1.2226141089979503,1
-1.9736446941965669,-0.8196419154010736,1
-1.7779146946305278,-1.0910751316139968,1
-1.195662041090599,-1.159736864089493,1
0.04461253443883718,3.697570961651885,0
0.0762261996770107,3.7224880402017337,0
8.023453291115034,-0.9422439758042267,2
-0.6609293842249012,-1.5003777148719641,1
-1.161342525103812,-1.3634918981081576,1
-0.09556372096202377,-1.4578139155471068,1
-0.5387605222324465,-1.417362390622741,1
-1.5154594738897909,-0.9574169309923339,1
-0.8140249148677833,-1.1630571281931714,1
-0.21064692145350444,4.5881813347661105,0
-0.09171821593795114,4.599999013957069,0
7.0750490866064375,-1.0968833981457615,2
-1.6742857212367996,-1.0540226857247348,1
-1.3555053941135606,-1.3332298272095444,1
-1.2892701833759754,-1.3784558279037775,1
-1.6444508823416129,-1.0382953631399903,1
-1.1811247158154903,-1.2318108068597347,1
-0.9724545119830873,-1.249506045555602,1
-0.2166158106284283,4.5808878376560225,0
-0.12360081909181272,4.561041065978792,0
7.064712717547423,-1.1095136004583537,2
-1.6801090277489206,-1.0611382926614064,1
-1.3611831179628784,-1.3401675439727994,1
-1.2914539233180207,-1.3811241805050294,1
-1.645033212992825,-1.0390069238336574,1
-1.1872391876532171,-1.23928219414324,1
-0.9756573305647537,-1.2534196293707713,1
-0.009236501617354587,3.7851041573992266,0
-0.18763366407899404,3.727413411034623,0
8.15504493767634,-1.792476065838809,2
-1.1615613638030104,-1.319747423779443,1
-1.1865881578801127,-1.3316829593266957,1
-0.17893416832664388,-1.513880928862709,1
-1.1054413669554275,-1.2820313471942562,1
-1.4216500434922223,-1.045321554552553,1
-0.9705845221759467,-1.1991421712910237,1
-0.17847701982130804,4.488541257805636,0
-0.35045496074452487,4.553075344197601,0
7.459556915931455,-1.0389627150515621,2
-1.8001558929714518,-1.1158364210706084,1
-1.1963136756431816,-1.3846665576481048,1
-1.6991272375835729,-1.6408022000204354,1
-1.785272145671802,-1.1351170824201628,1
-1.106165860629782,-1.3336491860208477,1
-1.116332222823708,-1.3292489116051525,1
-0.1324728983755534,4.544754552605342,0
-0.3222119241607388,4.587586037840458,0
7.452132200128501,-1.0480351138958184,2
-1.8302915041716772,-1.152659686967884,1
-1.2012634861784843,-1.3907148235442757,1
-1.6637506505224389,-1.5975748878801554,1
-1.7855633109974078,-1.1354728627669963,1
-1.1163566470259934,-1.346101498160023,1
-1.1135661522304507,-1.3258689983102334,1
