workflowId,criterion,fairness method,random state,max depth,normalization,n estimators,Predictive Equality,Overall Accuracy Equality,Conditional Use Accuracy Equality,system_system_memory_usage_percentage,Balance for Negative Class,learning_curve_train_score,Recall,system_system_memory_usage_megabytes,Test Fairness,system_disk_usage_percentage,Statistical Parity,Conditional Statistical Parity,AUC-ROC,learning_curve_test_score,Well Calibration,Matthews Corrcoef,system_network_transmit_megabytes,Equal Negative Predictive Value,Cohen Kappa,Equal Opportunity,Equalized Odds,Balance for Positive Class,system_disk_usage_megabytes,system_disk_available_megabytes,Accuracy,F1 Score,Log Loss,Treatment Equality,Precision,Disparate Impact,system_cpu_utilization_percentage,system_network_receive_megabytes
f7f3b92977a24caeb44476d5c160ed5a,entropy,none,17,20,none,50,0.23223982476695024,0.3995314632495847,0.8857961633828164,29.8,0.8640616181430243,0.9611176470588235,0.6505576208178439,30119.2,0.33333333333333337,99.9,0.8068021616541353,0.3454726368159204,0.9175741855739608,0.8472941176470588,0.39913158885541816,0.6230293537866536,65.88238799999817,0.409977484506824,0.6190406750420789,0.9713656387665199,0.8857961633828164,0.10380848656613191,18199.8,17.6,0.863593603010348,0.7070707070707071,0.36474143767460016,0.24553990283730417,0.7743362831858407,0.3454726368159204,11.2,65.80537899999763
4e683f281e344022959b6d9810fe891f,entropy,relabel_data,17,20,standard,20,0.5475794012578202,0.5612639993921658,0.32573991797020385,29.9,0.5370092574283305,0.9341176470588234,0.45121951219512196,30256.0,0.9117647058823529,99.9,0.8538496329223221,0.48936951316839583,0.7897336983573918,0.7927058823529411,0.6717668228403628,0.3983297531229129,54.52532300000894,0.5543000023108053,0.3849864925811697,0.33653846153846156,0.32573991797020385,0.3754078010546402,18199.8,17.6,0.7610536218250236,0.5381818181818182,0.5070887064062609,0.9690142537851377,0.6666666666666666,0.48936951316839583,32.6,54.40611500001978
927ccfff07544a2dae69e0b894cc3c36,entropy,disparate_impact_remover,17,20,standard,20,0.2804405431148078,0.3987878557943253,0.89244495177677,29.9,0.8794680476092737,0.9558235294117647,0.6579925650557621,30234.8,0.38636363636363635,99.9,0.7988340042795489,0.3442589035022905,0.9145449608120382,0.8510588235294116,0.38966429993091334,0.6151061756656189,157.205993999989,0.41091356970157605,0.612553418934092,0.9845814977973568,0.89244495177677,0.12705913591254447,18199.8,17.6,0.8598306679209784,0.7037773359840954,0.34070408545451253,0.28908848937826004,0.7564102564102564,0.3442589035022905,33.6,156.69533099999535
ef1e22f6162a40129bfaeb9adca363be,entropy,none,17,20,standard,20,0.4846744169049396,0.4072668008447684,0.8846057309090843,29.9,0.9977782738078028,0.9562352941176471,0.6431226765799256,30239.0,0.37222222222222223,99.9,0.8125022667101875,0.3603124274998067,0.9152566179431237,0.8430588235294119,0.4038437577810718,0.6147860238385814,65.35082799999509,0.41317284835064644,0.610653546892633,0.9559442824748947,0.8846057309090843,0.233308705593447,18199.8,17.6,0.8607714016933208,0.7004048582995951,0.3686177624485241,0.44837721387681645,0.7688888888888888,0.3603124274998067,31.5,65.29697699999087
2aec23fcd7254e77ba751a938d2ab38f,entropy,relabel_data,17,20,none,20,0.5350530750852557,0.5615918117914253,0.33040987799153126,29.9,0.541405992826332,0.9353529411764706,0.4481707317073171,30222.4,0.4117647058823529,99.9,0.856639991199846,0.5007501995211492,0.7894682263149162,0.7898823529411765,0.6730422482294774,0.39112645665824225,52.131778999988455,0.5537160937668367,0.37829891335267685,0.3391883706844337,0.33040987799153126,0.3697083876785341,18199.8,17.6,0.7582314205079962,0.5335753176043557,0.5078818222680181,0.997973697542047,0.6591928251121076,0.5007501995211492,31.4,52.10574099997757
9517684ae0164e3f8fc506938316d030,entropy,disparate_impact_remover,17,20,none,20,0.29143821147225124,0.3994558421524398,0.8898290382294153,29.9,0.872212038626964,0.9580588235294119,0.654275092936803,30256.3,0.38095238095238093,99.9,0.8033900917564284,0.3494487362184055,0.914610508179375,0.8461176470588235,0.3892592635537635,0.6167068046550759,622.2549910000234,0.4104072793527337,0.6136652734871888,0.9779735682819383,0.8898290382294153,0.1311556602313461,18199.8,17.6,0.8607714016933208,0.704,0.3403287663877174,0.3042768992023064,0.7619047619047619,0.3494487362184055,15.2,622.1500710000109
b91eead87aff405ab36e6550e6ddd709,entropy,none,17,20,none,20,0.4846744169049396,0.4079433237697597,0.8781466479193892,29.7,0.9853060453852053,0.9562352941176469,0.6468401486988847,30117.2,0.36875,99.9,0.810983570884561,0.358455146945684,0.9152659818527432,0.8376470588235294,0.40610042789156137,0.6177408852519041,140.66077499999665,0.4139465802763967,0.613786063663349,0.9494851994851996,0.8781466479193892,0.23489583964510308,18199.8,17.6,0.8617121354656632,0.703030303030303,0.3681893703910613,0.44277249870335605,0.7699115044247787,0.358455146945684,13.3,140.6142300000065
a3edf60e1a394cb086d4940130b2bbf7,entropy,relabel_data,17,3,standard,100,0.0,0.5348285279048074,-0.03476482617586907,29.9,0.6937613498789346,0.7498235294117647,0.22560975609756098,30263.9,0.24811632518175808,99.9,0.8723702664796634,0.0,0.7712543554006969,0.7465882352941178,0.8084969412224796,0.33427967926023333,144.86979900000733,0.5299843747187151,0.2531183481505105,0.0,-0.03476482617586907,0.0,18199.8,17.6,0.7450611476952023,0.3532219570405728,0.533890463627045,0.0,0.8131868131868132,0.0,26.3,144.8230620000104
92126c0d100749cb8672c33f2e4e46b4,entropy,disparate_impact_remover,17,3,standard,100,0.0,0.3954138430671146,0.10830525537845585,29.9,0.8048728913720855,0.7817647058823529,0.18587360594795538,30237.3,0.508029197080292,99.9,0.9341070606040666,0.04346268656716418,0.8821083778899367,0.7816470588235294,0.494019931469424,0.37555716822497986,412.1447240000125,0.3868410778163413,0.252179251859479,0.11030126336248784,0.10830525537845585,0.0,18199.8,17.6,0.793038570084666,0.3125,0.4242426023011633,0.0,0.9803921568627451,0.04346268656716418,30.8,411.3913870000106
e24bb06c38c3404f821974ef3a577ece,entropy,none,17,3,standard,100,0.0,0.3954138430671146,0.10830525537845585,29.9,0.8048728913720855,0.784235294117647,0.18587360594795538,30246.3,0.508029197080292,99.9,0.9341070606040666,0.04346268656716418,0.8824244098395964,0.7802352941176471,0.4939147390475009,0.37555716822497986,100.48164399998495,0.3868410778163413,0.252179251859479,0.11030126336248784,0.10830525537845585,0.0,18199.8,17.6,0.793038570084666,0.3125,0.4241863453611334,0.0,0.9803921568627451,0.04346268656716418,22.5,100.38374099999783
f7a8c8b5864241e996c1fbe0c33e5573,entropy,relabel_data,17,3,none,100,0.0,0.5348285279048074,-0.03476482617586907,29.9,0.6937613498789346,0.7524117647058823,0.22560975609756098,30230.7,0.24811632518175808,99.9,0.8723702664796634,0.0,0.7712294673967148,0.7468235294117647,0.8084637679741107,0.33427967926023333,119.14730199999758,0.5299843747187151,0.2531183481505105,0.0,-0.03476482617586907,0.0,18199.8,17.6,0.7450611476952023,0.3532219570405728,0.5338962989931526,0.0,0.8131868131868132,0.0,16.1,119.06098999999813
f714b4ac4a36475fb86ced9fbcae8d80,entropy,disparate_impact_remover,17,3,none,100,0.0,0.3954138430671146,0.10830525537845585,29.9,0.8048728913720855,0.7866470588235295,0.18587360594795538,30232.4,0.508029197080292,99.9,0.9341070606040666,0.04346268656716418,0.8821083778899367,0.7837647058823529,0.494019931469424,0.37555716822497986,493.6024090000137,0.3868410778163413,0.252179251859479,0.11030126336248784,0.10830525537845585,0.0,18199.8,17.6,0.793038570084666,0.3125,0.4242426023011633,0.0,0.9803921568627451,0.04346268656716418,19.5,493.4835520000197
dd89d577d47c4d2fa5982ad5c2126590,entropy,none,17,3,none,100,0.0,0.3954138430671146,0.10830525537845585,29.9,0.8048728913720855,0.7871176470588235,0.18587360594795538,30241.5,0.508029197080292,99.9,0.9341070606040666,0.04346268656716418,0.8824244098395964,0.7858823529411765,0.4939147390475009,0.37555716822497986,142.0660440000065,0.3868410778163413,0.252179251859479,0.11030126336248784,0.10830525537845585,0.0,18199.8,17.6,0.793038570084666,0.3125,0.4241863453611334,0.0,0.9803921568627451,0.04346268656716418,31.1,142.01777899998706
e162f5aa1dec4414aaf296afc2b61238,entropy,relabel_data,17,3,standard,50,0.0,0.5297365091758119,-0.006895286036390343,29.8,0.7113439402104297,0.7506470588235294,0.2225609756097561,30207.6,0.25,99.9,0.8762764379895273,0.022634920634920636,0.7699477351916375,0.7487058823529413,0.8010260003678731,0.32700022461497524,112.23522500001127,0.5265040240423994,0.24760630643944415,0.029914529914529912,-0.006895286036390343,0.0,18199.8,17.6,0.7431796801505174,0.34844868735083534,0.5331006643293007,0.0,0.8021978021978022,0.022634920634920636,31.9,111.73994800000219
