metric_1,metric_2,relationship_type,relationship_strength,is_tradeoff
test_explained_variance,sys_mem_percent_avg,Kendall,-0.0100321544238141,0
sys_mem_delta_gb,train_r2,Kendall,-0.021818326072054212,0
sys_mem_delta_gb,cv_mse_mean,Kendall,-0.03636387678675702,0
sys_mem_delta_gb,cv_rmse_mean,Kendall,-0.03636387678675702,0
sys_mem_delta_gb,test_rmse,Kendall,-0.058182202858811226,0
training_time_seconds,sys_mem_percent_avg,Kendall,-0.0601929265428846,0
sys_mem_used_gb_before,cv_r2_mean,Kendall,-0.07246376811594202,0
test_max_error,sys_mem_used_gb_after,Kendall,-0.08029410984014526,0
test_max_error,sys_mem_peak_gb,Kendall,-0.08029410984014526,0
sys_mem_used_gb_before,train_r2,Kendall,-0.08695652173913043,0
rmse_diff_train_test,sys_mem_percent_avg,Kendall,-0.1203858530857692,0
feature_importance_std,sys_mem_percent_avg,Kendall,-0.1203858530857692,0
sys_mem_used_gb_before,test_r2,Kendall,-0.13043478260869565,0
test_explained_variance,sys_mem_used_gb_after,Kendall,-0.14492753623188404,0
test_explained_variance,sys_mem_peak_gb,Kendall,-0.14492753623188404,0
training_time_seconds,sys_mem_used_gb_after,Kendall,-0.16666666666666669,0
training_time_seconds,sys_mem_peak_gb,Kendall,-0.16666666666666669,0
r2_diff_train_test,test_median_absolute_error,Kendall,-0.20997359500870424,0
test_max_error,cv_r2_mean,Kendall,-0.2262834004585912,0
r2_diff_train_test,test_mape,Kendall,-0.235935052808204,0
test_max_error,sys_mem_percent_avg,Kendall,-0.23748279951474272,0
sys_cpu_percent_avg,sys_mem_used_gb_after,Kendall,-0.27312095381619794,0
sys_cpu_percent_avg,sys_mem_peak_gb,Kendall,-0.27312095381619794,0
test_max_error,test_r2,Kendall,-0.28467911670596957,0
r2_diff_train_test,test_mae,Kendall,-0.33333333333333337,0
sys_cpu_percent_avg,test_r2,Kendall,-0.3433520562260774,0
r2_diff_train_test,test_rmse,Kendall,-0.36231884057971014,0
r2_diff_train_test,cv_mae_mean,Kendall,-0.3695652173913043,0
r2_diff_train_test,train_mae,Kendall,-0.37681159420289856,0
test_max_error,train_r2,Kendall,-0.3795721556079594,0
sys_cpu_percent_avg,cv_r2_mean,Kendall,-0.39017279116599707,0
sys_cpu_percent_avg,sys_mem_percent_avg,Kendall,-0.4267341180051749,0
sys_cpu_percent_avg,train_r2,Kendall,-0.4291900702825968,0
rmse_diff_train_test,test_r2,Kendall,-0.5289855072463768,0
training_time_seconds,cv_rmse_mean,Kendall,-0.5289855072463768,0
training_time_seconds,cv_mse_mean,Kendall,-0.5289855072463768,0
test_explained_variance,test_mape,Kendall,-0.5480952765236738,0
r2_diff_train_test,feature_importance_max,Kendall,-0.5507246376811594,0
r2_diff_train_test,cv_mse_mean,Kendall,-0.5507246376811594,0
r2_diff_train_test,cv_rmse_mean,Kendall,-0.5507246376811594,0
r2_diff_train_test,train_rmse,Kendall,-0.5652173913043478,0
r2_diff_train_test,train_mse,Kendall,-0.5652173913043478,0
training_time_seconds,test_mape,Kendall,-0.6061715972149241,0
training_time_seconds,test_rmse,Kendall,-0.6159420289855072,0
training_time_seconds,feature_importance_max,Kendall,-0.6304347826086957,0
training_time_seconds,train_mse,Kendall,-0.6449275362318841,0
training_time_seconds,train_rmse,Kendall,-0.6449275362318841,0
test_explained_variance,test_median_absolute_error,Kendall,-0.6520232687112394,0
rmse_diff_train_test,cv_r2_mean,Kendall,-0.6739130434782609,0
test_explained_variance,cv_rmse_mean,Kendall,-0.6956521739130435,0
test_mse,cv_r2_mean,Kendall,-0.6956521739130435,0
test_explained_variance,cv_mse_mean,Kendall,-0.6956521739130435,0
rmse_diff_train_test,train_r2,Kendall,-0.7318840579710145,0
test_explained_variance,cv_mae_mean,Kendall,-0.7463768115942029,0
feature_importance_std,cv_r2_mean,Kendall,-0.7536231884057971,1
test_explained_variance,test_mae,Kendall,-0.7536231884057971,1
test_explained_variance,train_mae,Kendall,-0.7536231884057971,1
test_explained_variance,feature_importance_max,Kendall,-0.782608695652174,1
feature_importance_std,test_r2,Kendall,-0.782608695652174,1
training_time_seconds,test_mae,Kendall,-0.7898550724637681,1
training_time_seconds,train_mae,Kendall,-0.7898550724637681,1
test_explained_variance,train_rmse,Kendall,-0.7971014492753623,1
test_mse,train_r2,Kendall,-0.7971014492753623,1
test_explained_variance,train_mse,Kendall,-0.7971014492753623,1
training_time_seconds,cv_mae_mean,Kendall,-0.7971014492753623,1
training_time_seconds,test_median_absolute_error,Kendall,-0.8804156001242159,1
feature_importance_std,train_r2,Kendall,-0.9420289855072465,1
test_explained_variance,test_rmse,Kendall,-1.0,1
test_mse,test_r2,Kendall,-1.0,1
