iteration,selected_feature,selected_shap_importance,removed_feature,relationship_measure
1,rmse_diff_train_test,0.03050956650675194,rmse_diff_train_test,0.0
2,r2_diff_train_test,0.027180694460494557,r2_diff_train_test,0.0
3,train_r2,0.021924317253380277,cv_r2_mean,0.8681901336392669
3,train_r2,0.021924317253380277,test_r2,0.8486690129855153
3,train_r2,0.021924317253380277,test_explained_variance,0.8486624342324544
3,train_r2,0.021924317253380277,train_r2,0.0
4,train_mse,0.024015029151192864,train_rmse,0.999767624997728
4,train_mse,0.024015029151192864,cv_rmse_mean,0.8676371751749061
4,train_mse,0.024015029151192864,cv_mse_mean,0.8676211015449049
4,train_mse,0.024015029151192864,test_rmse,0.8480571516317891
4,train_mse,0.024015029151192864,test_mse,0.8479454713767742
4,train_mse,0.024015029151192864,train_mae,0.8183550516383645
4,train_mse,0.024015029151192864,cv_mae_mean,0.8154408829718662
4,train_mse,0.024015029151192864,test_mae,0.8063241797467815
4,train_mse,0.024015029151192864,test_median_absolute_error,0.784256042710248
4,train_mse,0.024015029151192864,train_mse,0.0
5,test_mape,0.031353884260017395,test_mape,0.0
6,training_time_seconds,0.025378760783202187,training_time_seconds,0.0
7,sys_mem_used_gb_before,0.02103053384411795,sys_mem_peak_gb,0.949813522338631
7,sys_mem_used_gb_before,0.02103053384411795,sys_mem_used_gb_after,0.9460684937866571
7,sys_mem_used_gb_before,0.02103053384411795,sys_mem_percent_avg,0.8807361914468304
7,sys_mem_used_gb_before,0.02103053384411795,sys_mem_used_gb_before,0.0
8,test_max_error,0.04245690914343216,test_max_error,0.0
9,feature_importance_max,0.034022400240245936,feature_importance_std,0.9492403100775194
9,feature_importance_max,0.034022400240245936,feature_importance_max,0.0
10,sys_mem_delta_gb,0.0613216894068556,sys_mem_delta_gb,0.0
