iteration,selected_feature,selected_shap_importance,removed_feature,relationship_measure
1,r2_diff_train_test,0.11563032188209615,r2_diff_train_test,0.0
2,rmse_diff_train_test,0.11805644252130636,rmse_diff_train_test,0.0
3,feature_importance_max,0.10095601606520868,feature_importance_std,0.9492403100775194
3,feature_importance_max,0.10095601606520868,feature_importance_max,0.0
4,test_max_error,0.0785663990931788,test_max_error,0.0
5,test_rmse,0.06698989802696477,test_mse,0.9998528165542327
5,test_rmse,0.06698989802696477,cv_rmse_mean,0.9050714844391198
5,test_rmse,0.06698989802696477,cv_mse_mean,0.9049913999170673
5,test_rmse,0.06698989802696477,train_rmse,0.8481228441181676
5,test_rmse,0.06698989802696477,train_mse,0.8480571516317891
5,test_rmse,0.06698989802696477,test_mape,0.7943369126597579
5,test_rmse,0.06698989802696477,cv_mae_mean,0.7831928346567323
5,test_rmse,0.06698989802696477,train_mae,0.778936442884313
5,test_rmse,0.06698989802696477,test_mae,0.776911753685244
5,test_rmse,0.06698989802696477,test_median_absolute_error,0.7588943341018811
5,test_rmse,0.06698989802696477,test_rmse,0.0
6,training_time_seconds,0.3442678583580891,training_time_seconds,0.0
