metric_1,metric_2,relationship_type,relationship_strength,is_tradeoff
test_mape,sys_cpu_percent_avg,Kendall,-0.005498735155839058,0
r2_diff_train_test,feature_importance_std,Kendall,-0.014792899408284026,0
feature_importance_max,sys_cpu_percent_avg,Kendall,-0.022019329772179675,0
feature_importance_max,sys_mem_used_gb_after,Kendall,-0.029305358375363827,0
training_time_seconds,sys_mem_used_gb_before,Kendall,-0.030478955007256895,0
test_max_error,sys_mem_used_gb_after,Kendall,-0.03583286615889835,0
test_max_error,feature_importance_std,Kendall,-0.03839061540937688,0
test_mape,sys_mem_used_gb_before,Kendall,-0.0446411710403508,0
rmse_diff_train_test,sys_mem_percent_avg,Kendall,-0.04669322017725478,0
test_mape,sys_mem_percent_avg,Kendall,-0.046933819886669025,0
test_max_error,sys_mem_used_gb_before,Kendall,-0.05338365774693019,0
r2_diff_train_test,sys_mem_percent_avg,Kendall,-0.061529105757640874,0
train_r2,feature_importance_std,Kendall,-0.0621301775147929,0
test_mape,sys_mem_used_gb_after,Kendall,-0.07245042513106115,0
test_mape,feature_importance_std,Kendall,-0.0738825721533941,0
feature_importance_max,cv_r2_mean,Kendall,-0.07396449704142012,0
r2_diff_train_test,test_median_absolute_error,Kendall,-0.07647191129018727,0
rmse_diff_train_test,sys_mem_used_gb_before,Kendall,-0.08809657766389757,0
sys_mem_delta_gb,feature_importance_std,Kendall,-0.0916790951197685,0
feature_importance_max,test_explained_variance,Kendall,-0.09171597633136096,0
feature_importance_max,test_r2,Kendall,-0.09171597633136096,0
rmse_diff_train_test,sys_mem_used_gb_after,Kendall,-0.1070264207982888,0
test_max_error,sys_mem_percent_avg,Kendall,-0.11278145924999729,0
r2_diff_train_test,test_mae,Kendall,-0.11799461366882624,0
train_mse,sys_cpu_percent_avg,Kendall,-0.12826081669409137,0
train_mse,sys_mem_used_gb_before,Kendall,-0.1318771973022608,0
r2_diff_train_test,train_mae,Kendall,-0.13569380571915016,0
training_time_seconds,train_rmse,Kendall,-0.15833874454995622,0
r2_diff_train_test,cv_rmse_mean,Kendall,-0.1594099848018468,0
r2_diff_train_test,cv_mse_mean,Kendall,-0.15946871016202704,0
r2_diff_train_test,cv_mae_mean,Kendall,-0.16224259379463607,0
feature_importance_max,sys_mem_percent_avg,Kendall,-0.16445051902496743,0
training_time_seconds,cv_rmse_mean,Kendall,-0.16667111978221852,0
training_time_seconds,cv_mse_mean,Kendall,-0.1674638030691372,0
train_mse,sys_mem_percent_avg,Kendall,-0.16910855952745873,0
test_max_error,test_r2,Kendall,-0.17128120721106607,0
test_max_error,test_explained_variance,Kendall,-0.17128120721106607,0
rmse_diff_train_test,sys_cpu_percent_avg,Kendall,-0.17662050624914905,0
test_max_error,cv_r2_mean,Kendall,-0.1771874557355856,0
sys_mem_delta_gb,cv_mse_mean,Kendall,-0.19180504159181055,0
sys_mem_delta_gb,cv_rmse_mean,Kendall,-0.1924662188914705,0
rmse_diff_train_test,test_r2,Kendall,-0.19405009379755567,0
rmse_diff_train_test,test_explained_variance,Kendall,-0.19405009379755567,0
train_mse,sys_mem_used_gb_after,Kendall,-0.19599428770336,0
sys_mem_peak_gb,train_rmse,Kendall,-0.19628166951123607,0
sys_mem_peak_gb,cv_rmse_mean,Kendall,-0.19737369447894298,0
sys_mem_peak_gb,cv_mse_mean,Kendall,-0.19817768834819288,0
training_time_seconds,test_mse,Kendall,-0.20634573702439865,0
training_time_seconds,test_rmse,Kendall,-0.20745517702345367,0
sys_mem_delta_gb,test_mse,Kendall,-0.2379577891641907,0
sys_mem_delta_gb,test_rmse,Kendall,-0.23912608268957172,0
sys_mem_delta_gb,train_rmse,Kendall,-0.25274165312990887,0
sys_mem_peak_gb,test_rmse,Kendall,-0.2527446875004048,0
sys_mem_peak_gb,test_mse,Kendall,-0.25301049734087044,0
sys_mem_delta_gb,cv_mae_mean,Kendall,-0.2786147935924368,0
sys_mem_delta_gb,train_mae,Kendall,-0.302015511164505,0
sys_mem_delta_gb,test_mae,Kendall,-0.31517841479879327,0
sys_mem_delta_gb,test_median_absolute_error,Kendall,-0.3273798483794223,0
training_time_seconds,test_mae,Kendall,-0.3418627565034378,0
training_time_seconds,cv_mae_mean,Kendall,-0.3520894201595235,0
rmse_diff_train_test,cv_r2_mean,Kendall,-0.3528183523591921,0
training_time_seconds,test_median_absolute_error,Kendall,-0.3539717571909586,0
training_time_seconds,train_mae,Kendall,-0.3681598916190868,0
sys_mem_peak_gb,train_mae,Kendall,-0.4032227384399522,0
train_r2,test_median_absolute_error,Kendall,-0.40588937530945546,0
sys_mem_peak_gb,cv_mae_mean,Kendall,-0.40906654624342975,0
train_r2,cv_mae_mean,Kendall,-0.41003128249917115,0
sys_mem_peak_gb,test_mae,Kendall,-0.42513701770299306,0
sys_mem_peak_gb,test_median_absolute_error,Kendall,-0.438458843269459,0
train_r2,test_mae,Kendall,-0.4483795319415397,0
train_mse,test_explained_variance,Kendall,-0.4825376849549997,0
train_mse,test_r2,Kendall,-0.4825376849549997,0
train_r2,test_mse,Kendall,-0.48289106302137014,0
train_r2,test_rmse,Kendall,-0.4837779160421875,0
test_mape,cv_r2_mean,Kendall,-0.4846696733262653,0
train_r2,train_mae,Kendall,-0.4896776467256288,0
test_mape,test_explained_variance,Kendall,-0.4905802790985368,0
test_mape,test_r2,Kendall,-0.4905802790985368,0
r2_diff_train_test,train_rmse,Kendall,-0.5127113904631075,0
train_mse,cv_r2_mean,Kendall,-0.6296528328071338,0
train_r2,cv_rmse_mean,Kendall,-0.6317358656962077,0
train_r2,cv_mse_mean,Kendall,-0.6319685921235887,0
training_time_seconds,feature_importance_std,Kendall,-0.6886759218210498,0
train_r2,train_rmse,Kendall,-0.9959566090605192,1
