iteration,selected_feature,selected_shap_importance,removed_feature,relationship_measure
1,training_time_seconds,0.013863834789893427,training_time_seconds,0.0
2,feature_importance_std,0.011332092098810725,feature_importance_max,0.9492403100775194
2,feature_importance_std,0.011332092098810725,feature_importance_std,0.0
3,test_max_error,0.013713416977137753,test_max_error,0.0
4,test_rmse,0.009190529009556086,test_mse,0.9998528165542327
4,test_rmse,0.009190529009556086,cv_rmse_mean,0.9050714844391198
4,test_rmse,0.009190529009556086,cv_mse_mean,0.9049913999170673
4,test_rmse,0.009190529009556086,train_rmse,0.8481228441181676
4,test_rmse,0.009190529009556086,train_mse,0.8480571516317891
4,test_rmse,0.009190529009556086,test_mape,0.7943369126597579
4,test_rmse,0.009190529009556086,cv_mae_mean,0.7831928346567323
4,test_rmse,0.009190529009556086,train_mae,0.778936442884313
4,test_rmse,0.009190529009556086,test_mae,0.776911753685244
4,test_rmse,0.009190529009556086,test_median_absolute_error,0.7588943341018811
4,test_rmse,0.009190529009556086,test_rmse,0.0
5,train_r2,0.01586147580593507,cv_r2_mean,0.8681901336392669
5,train_r2,0.01586147580593507,test_r2,0.8486690129855153
5,train_r2,0.01586147580593507,test_explained_variance,0.8486624342324544
5,train_r2,0.01586147580593507,train_r2,0.0
6,sys_mem_peak_gb,0.020712962803628242,sys_mem_used_gb_after,0.996270446772621
6,sys_mem_peak_gb,0.020712962803628242,sys_mem_used_gb_before,0.949813522338631
6,sys_mem_peak_gb,0.020712962803628242,sys_mem_percent_avg,0.89284276723085
6,sys_mem_peak_gb,0.020712962803628242,sys_mem_peak_gb,0.0
7,rmse_diff_train_test,0.03104579206663868,rmse_diff_train_test,0.0
8,r2_diff_train_test,0.037004812759913006,r2_diff_train_test,0.0
9,sys_mem_delta_gb,0.04814917789105022,sys_mem_delta_gb,0.0
10,sys_cpu_percent_avg,0.025095921143155852,sys_cpu_percent_avg,0.0
