metric_1,metric_2,relationship_type,relationship_strength,is_tradeoff
sys_mem_delta_gb,test_rmse,Kendall,-0.18993188527887003,0
feature_importance_max,cv_mse_mean,Kendall,-0.20923175967931318,0
feature_importance_max,cv_rmse_mean,Kendall,-0.20987654320987656,0
test_max_error,sys_mem_percent_avg,Kendall,-0.21690163458822545,0
test_max_error,test_rmse,Kendall,-0.23636797741318563,0
test_max_error,test_mse,Kendall,-0.23636797741318563,0
test_mape,sys_cpu_percent_avg,Kendall,-0.2432001002787589,0
r2_diff_train_test,test_mse,Kendall,-0.25611660664261077,0
r2_diff_train_test,test_rmse,Kendall,-0.25611660664261077,0
feature_importance_max,test_rmse,Kendall,-0.25611660664261077,0
feature_importance_max,test_mse,Kendall,-0.25611660664261077,0
r2_diff_train_test,test_median_absolute_error,Kendall,-0.2568915451961508,0
test_max_error,sys_mem_used_gb_after,Kendall,-0.27468683949500716,0
test_max_error,sys_mem_peak_gb,Kendall,-0.27468683949500716,0
r2_diff_train_test,test_mae,Kendall,-0.28135740664340325,0
r2_diff_train_test,train_mae,Kendall,-0.28135740664340325,0
sys_mem_delta_gb,feature_importance_mean,Kendall,-0.28852614096703233,0
sys_mem_delta_gb,train_rmse,Kendall,-0.28996113380391864,0
rmse_diff_train_test,test_explained_variance,Kendall,-0.3021492783148934,0
rmse_diff_train_test,test_r2,Kendall,-0.30308040310554496,0
r2_diff_train_test,cv_mae_mean,Kendall,-0.33028912953790823,0
rmse_diff_train_test,sys_mem_peak_gb,Kendall,-0.33039641852223467,0
rmse_diff_train_test,sys_mem_used_gb_after,Kendall,-0.33039641852223467,0
test_mape,feature_importance_std,Kendall,-0.3323092653730268,0
training_time_seconds,cv_rmse_mean,Kendall,-0.36049204695725007,0
training_time_seconds,cv_mse_mean,Kendall,-0.36537428425640645,0
train_r2,cv_mae_mean,Kendall,-0.3792208524324131,0
train_mse,test_explained_variance,Kendall,-0.40244650599060877,0
train_r2,test_mse,Kendall,-0.40246895329553123,0
train_r2,test_rmse,Kendall,-0.40246895329553123,0
train_r2,test_median_absolute_error,Kendall,-0.40368671387966554,0
train_mse,test_r2,Kendall,-0.40368671387966554,0
training_time_seconds,feature_importance_std,Kendall,-0.40855765321821674,0
training_time_seconds,test_median_absolute_error,Kendall,-0.4107797851622285,0
training_time_seconds,test_mae,Kendall,-0.4107797851622285,0
train_mse,sys_mem_peak_gb,Kendall,-0.4107797851622285,0
train_mse,sys_mem_used_gb_after,Kendall,-0.4107797851622285,0
sys_mem_delta_gb,cv_rmse_mean,Kendall,-0.4205740547834584,0
training_time_seconds,train_mae,Kendall,-0.4226864456017134,0
sys_mem_delta_gb,cv_mse_mean,Kendall,-0.42527170790499774,0
train_r2,test_mae,Kendall,-0.42815257532691803,0
train_r2,train_mae,Kendall,-0.42815257532691803,0
test_mape,cv_r2_mean,Kendall,-0.43077126992799775,0
training_time_seconds,feature_importance_mean,Kendall,-0.4459040360399591,0
test_max_error,feature_importance_mean,Kendall,-0.45532084640474313,0
training_time_seconds,cv_mae_mean,Kendall,-0.470313087359653,0
sys_mem_delta_gb,test_median_absolute_error,Kendall,-0.470313087359653,0
test_mape,test_explained_variance,Kendall,-0.4785276073619632,0
test_mape,test_r2,Kendall,-0.48000227220548314,0
sys_mem_delta_gb,test_mae,Kendall,-0.48221974779913784,0
sys_mem_delta_gb,train_mae,Kendall,-0.48221974779913784,0
sys_mem_delta_gb,cv_mae_mean,Kendall,-0.4941264082386227,0
r2_diff_train_test,cv_mse_mean,Kendall,-0.5046177733442259,0
rmse_diff_train_test,sys_cpu_percent_avg,Kendall,-0.5050051297625788,0
r2_diff_train_test,cv_rmse_mean,Kendall,-0.5061728395061729,0
train_mse,sys_cpu_percent_avg,Kendall,-0.5291744591291442,0
rmse_diff_train_test,cv_r2_mean,Kendall,-0.5455447255899809,0
train_mse,cv_r2_mean,Kendall,-0.6483453283521902,0
train_r2,cv_mse_mean,Kendall,-0.6523107801766822,0
train_r2,cv_rmse_mean,Kendall,-0.654320987654321,0
r2_diff_train_test,train_rmse,Kendall,-0.8390026712523602,1
train_r2,train_rmse,Kendall,-0.984916179296249,1
