metric_1,metric_2,relationship_type,relationship_strength,is_tradeoff
rmse_diff_train_test,sys_mem_used_gb_after,Kendall,-0.015508070173307844,0
rmse_diff_train_test,sys_mem_used_gb_before,Kendall,-0.015508070173307844,0
sys_mem_peak_gb,test_mse,Kendall,-0.015508070173307846,0
sys_mem_delta_gb,train_mae,Kendall,-0.015752427045264396,0
training_time_seconds,feature_importance_max,Kendall,-0.03178208630818641,0
sys_mem_delta_gb,train_mse,Kendall,-0.04651302547095317,0
sys_mem_delta_gb,train_rmse,Kendall,-0.0625076307917994,0
test_r2,test_median_absolute_error,Kendall,-0.06558258357839529,0
feature_importance_std,test_median_absolute_error,Kendall,-0.06558258357839529,0
r2_diff_train_test,cv_mae_mean,Kendall,-0.06611796049072863,0
feature_importance_std,test_explained_variance,Kendall,-0.06666666666666665,0
sys_mem_delta_gb,cv_rmse_mean,Kendall,-0.09376144618769908,0
sys_mem_delta_gb,cv_mse_mean,Kendall,-0.10853039276555741,0
sys_cpu_percent_avg,test_explained_variance,Kendall,-0.11765121295424251,0
training_time_seconds,cv_r2_mean,Kendall,-0.15891043154093204,0
training_time_seconds,train_r2,Kendall,-0.15891043154093204,0
training_time_seconds,sys_mem_percent_avg,Kendall,-0.17407765595569782,0
test_max_error,test_median_absolute_error,Kendall,-0.1774193548387097,0
training_time_seconds,sys_mem_used_gb_after,Kendall,-0.1818181818181818,0
training_time_seconds,sys_mem_used_gb_before,Kendall,-0.1818181818181818,0
test_r2,cv_mse_mean,Kendall,-0.19364916731037085,0
test_r2,train_mse,Kendall,-0.19364916731037085,0
test_r2,cv_rmse_mean,Kendall,-0.19518001458970663,0
test_r2,train_rmse,Kendall,-0.19518001458970663,0
feature_importance_std,train_mae,Kendall,-0.19674775073518588,0
test_rmse,train_r2,Kendall,-0.19674775073518588,0
test_rmse,cv_r2_mean,Kendall,-0.19674775073518588,0
test_r2,train_mae,Kendall,-0.19674775073518588,0
test_max_error,test_explained_variance,Kendall,-0.19674775073518588,0
r2_diff_train_test,test_explained_variance,Kendall,-0.2,0
sys_mem_peak_gb,cv_rmse_mean,Kendall,-0.201604912253002,0
sys_mem_peak_gb,cv_mse_mean,Kendall,-0.21541010921383227,0
sys_mem_delta_gb,sys_mem_percent_avg,Kendall,-0.2192645048267573,0
rmse_diff_train_test,test_mse,Kendall,-0.2222222222222222,0
sys_cpu_percent_avg,cv_rmse_mean,Kendall,-0.22963165460905735,0
sys_mem_delta_gb,test_explained_variance,Kendall,-0.2401922307076307,0
sys_cpu_percent_avg,cv_mse_mean,Kendall,-0.24410420808904476,0
training_time_seconds,test_mape,Kendall,-0.25012215979228897,0
sys_mem_peak_gb,test_mape,Kendall,-0.25012215979228897,0
sys_mem_delta_gb,sys_mem_used_gb_after,Kendall,-0.2595495470347952,0
sys_cpu_percent_avg,train_rmse,Kendall,-0.26243617669606556,0
sys_mem_peak_gb,train_rmse,Kendall,-0.2636371929462334,0
sys_mem_delta_gb,test_mape,Kendall,-0.26779125976949475,0
sys_mem_peak_gb,cv_mae_mean,Kendall,-0.26792425767179356,0
sys_cpu_percent_avg,train_mse,Kendall,-0.2766514358342507,0
sys_mem_peak_gb,train_mse,Kendall,-0.27695585470349865,0
sys_mem_delta_gb,sys_mem_used_gb_before,Kendall,-0.32062002869004114,0
feature_importance_std,test_mae,Kendall,-0.3253000243161777,0
test_r2,test_mae,Kendall,-0.3253000243161777,0
test_rmse,feature_importance_max,Kendall,-0.32791291789197646,0
test_max_error,feature_importance_max,Kendall,-0.32791291789197646,0
r2_diff_train_test,feature_importance_max,Kendall,-0.3333333333333333,0
feature_importance_std,cv_r2_mean,Kendall,-0.3333333333333333,0
feature_importance_std,train_r2,Kendall,-0.3333333333333333,0
rmse_diff_train_test,sys_mem_percent_avg,Kendall,-0.3563483225498991,0
sys_cpu_percent_avg,test_mape,Kendall,-0.3802821892573659,0
sys_cpu_percent_avg,feature_importance_max,Kendall,-0.38656827113536824,0
training_time_seconds,test_explained_variance,Kendall,-0.4131671220064233,0
rmse_diff_train_test,train_mae,Kendall,-0.41601331263901004,0
r2_diff_train_test,test_mape,Kendall,-0.459078085048767,0
test_max_error,cv_r2_mean,Kendall,-0.459078085048767,0
test_max_error,train_r2,Kendall,-0.459078085048767,0
rmse_diff_train_test,test_mae,Kendall,-0.5396825396825397,0
r2_diff_train_test,train_mse,Kendall,-0.5809475019311126,0
r2_diff_train_test,cv_mse_mean,Kendall,-0.5809475019311126,0
rmse_diff_train_test,cv_r2_mean,Kendall,-0.5855400437691199,0
rmse_diff_train_test,train_r2,Kendall,-0.5855400437691199,0
r2_diff_train_test,cv_rmse_mean,Kendall,-0.5855400437691199,0
r2_diff_train_test,train_rmse,Kendall,-0.5855400437691199,0
sys_mem_peak_gb,feature_importance_max,Kendall,-0.6356417261637282,0
test_rmse,test_mape,Kendall,-0.7258064516129031,0
test_r2,cv_mae_mean,Kendall,-0.7272975653980149,0
feature_importance_std,sys_mem_percent_avg,Kendall,-0.7302967433402213,0
rmse_diff_train_test,test_median_absolute_error,Kendall,-0.8320266252780201,1
feature_importance_std,sys_mem_used_gb_before,Kendall,-0.8898984166292194,1
feature_importance_std,sys_mem_used_gb_after,Kendall,-0.8898984166292194,1
test_r2,test_mse,Kendall,-0.9759000729485331,1
test_rmse,test_explained_variance,Kendall,-0.9837387536759294,1
