metric_1,metric_2,relationship_type,relationship_strength,is_tradeoff
training_time_seconds,cv_rmse_mean,Kendall,-0.03220164595167584,0
training_time_seconds,cv_mse_mean,Kendall,-0.03308121113941279,0
r2_diff_train_test,test_median_absolute_error,Kendall,-0.03516694562445052,0
r2_diff_train_test,train_mae,Kendall,-0.05768392829670244,0
r2_diff_train_test,test_mae,Kendall,-0.06314855933595413,0
r2_diff_train_test,train_rmse,Kendall,-0.06588458386763402,0
r2_diff_train_test,train_mse,Kendall,-0.0668172170411293,0
rmse_diff_train_test,cv_mae_mean,Kendall,-0.06744615225371162,0
rmse_diff_train_test,feature_importance_std,Kendall,-0.07935157295681665,0
rmse_diff_train_test,sys_cpu_percent_avg,Kendall,-0.0996820668926682,0
feature_importance_max,train_rmse,Kendall,-0.10117471660351482,0
feature_importance_max,train_mse,Kendall,-0.1012203216166956,0
feature_importance_max,test_rmse,Kendall,-0.1012659883555931,0
test_mse,sys_cpu_percent_avg,Kendall,-0.1132784797588825,0
test_mse,feature_importance_std,Kendall,-0.13743241276830492,0
feature_importance_max,sys_cpu_percent_avg,Kendall,-0.14113915386297862,0
test_max_error,test_median_absolute_error,Kendall,-0.144339916599022,0
rmse_diff_train_test,test_rmse,Kendall,-0.1476152996425235,0
rmse_diff_train_test,cv_mse_mean,Kendall,-0.1538465429982542,0
rmse_diff_train_test,cv_rmse_mean,Kendall,-0.15481604596654902,0
test_max_error,test_mae,Kendall,-0.1579428172072978,0
test_max_error,train_mae,Kendall,-0.18124554324285178,0
training_time_seconds,sys_cpu_percent_avg,Kendall,-0.20000996870539178,0
test_max_error,test_mape,Kendall,-0.32415432474748324,0
test_max_error,feature_importance_std,Kendall,-0.3259393724650637,0
test_max_error,cv_mae_mean,Kendall,-0.39729220860415776,0
